MemberID,ApplicationType,EmpLength,EmpTitle,HomeOwnership,AnnualIncome,DTI,TotalAcc
386044,INDIVIDUAL,1 year,RJ Reynolds Tobacco Company,MORTGAGE,72960,0.1497,47
722304,INDIVIDUAL,10+ years,midwest collision center,MORTGAGE,42000,0.1917,29
989712,INDIVIDUAL,10+ years,Wayne Farms,MORTGAGE,31200,0.2819,18
705339,INDIVIDUAL,10+ years,Morrison Mgmt,MORTGAGE,98700,0.1674,25
1275561,INDIVIDUAL,10+ years,Complete Document Management,MORTGAGE,55000,0.1673,24
622394,INDIVIDUAL,10+ years,Healix,MORTGAGE,70000,0.1642,21
707083,INDIVIDUAL,10+ years,arab city schools,MORTGAGE,28692,0.174,18
610809,INDIVIDUAL,10+ years,Marshall University,MORTGAGE,105000,0.1722,23
630338,INDIVIDUAL,10+ years,Civil Service,MORTGAGE,46551,0.0675,25
1090982,INDIVIDUAL,10+ years,Baptist Health Systems of South Florida,MORTGAGE,78000,0.1805,27
982439,INDIVIDUAL,10+ years,Dr. Charles bebko,MORTGAGE,50000,0.1925,27
1029211,INDIVIDUAL,10+ years,bellavance beverage,MORTGAGE,81000,0.1304,53
975867,INDIVIDUAL,10+ years,U. S. COAST GUARD,MORTGAGE,72000,0.2008,22
818522,INDIVIDUAL,10+ years,King College,MORTGAGE,110000,0.2056,25
604670,INDIVIDUAL,10+ years,Sleep Disorder Center of AL,MORTGAGE,42000,0.19,26
1009772,INDIVIDUAL,10+ years,Bank of America,MORTGAGE,105000,0.1191,27
1044316,INDIVIDUAL,10+ years,NYCM Insurance Company,MORTGAGE,49000,0.2297,28
1058598,INDIVIDUAL,10+ years,LSMT,MORTGAGE,33000,0.1596,13
522262,INDIVIDUAL,2 years,York Machine Works,MORTGAGE,53590,0.0889,14
677847,INDIVIDUAL,2 years,Monitor Liability Managers  LLC,MORTGAGE,75744,0.1687,26
1235314,INDIVIDUAL,2 years,Donovan Hatem LLP,MORTGAGE,56650,0,7
622251,INDIVIDUAL,2 years,"R.W. Harden & Associates, Inc.",MORTGAGE,42000,0.2163,16
462267,INDIVIDUAL,2 years,Progressive Incorporated,MORTGAGE,75000,0.2006,23
613702,INDIVIDUAL,2 years,Adams Produce Companies,MORTGAGE,38000,0.1124,17
638491,INDIVIDUAL,2 years,Northeastern University,MORTGAGE,76000,0.1779,23
624403,INDIVIDUAL,2 years,CITY OF TEMPE,MORTGAGE,40000,0.1764,25
626745,INDIVIDUAL,2 years,RIT,MORTGAGE,59160,0.1744,22
641811,INDIVIDUAL,2 years,AT&T Government Solutions,MORTGAGE,90000,0.2016,23
978653,INDIVIDUAL,2 years,Priority Staffing,MORTGAGE,100000,0.0733,19
567023,INDIVIDUAL,2 years,Novozymes,MORTGAGE,49000,0.1906,23
612610,INDIVIDUAL,2 years,Mount Sinai Medical Center,MORTGAGE,65000,0.1822,24
867787,INDIVIDUAL,3 years,SurModics,MORTGAGE,44000,0.0723,10
851548,INDIVIDUAL,3 years,Kings Mountain Hospital,MORTGAGE,54996,0.1567,33
1263055,INDIVIDUAL,3 years,Walmart,MORTGAGE,22000,0.0965,12
777032,INDIVIDUAL,3 years,Alta bates summit hospital,MORTGAGE,70000,0.229,32
579329,INDIVIDUAL,3 years,City of Norfolk,MORTGAGE,36000,0.218,10
824351,INDIVIDUAL,3 years,redriver federal credit union,MORTGAGE,54000,0.2464,13
1013159,INDIVIDUAL,3 years,Glacial Ridge Health System,MORTGAGE,35004,0.1128,16
669709,INDIVIDUAL,3 years,Walmart Stores Inc,MORTGAGE,36000,0.0008,11
658634,INDIVIDUAL,3 years,Xtra Lease,MORTGAGE,40000,0.1527,20
631932,INDIVIDUAL,4 years,Einstein bros bagels,MORTGAGE,48000,0.2107,47
703663,INDIVIDUAL,4 years,The System,MORTGAGE,42000,0.1109,18
829885,INDIVIDUAL,4 years,Colonial Heights Fire and EMS,MORTGAGE,44500,0.1969,12
1084528,INDIVIDUAL,4 years,Compucom,MORTGAGE,33600,0.0621,24
555829,INDIVIDUAL,4 years,SOUTHWEST AIRLINES,MORTGAGE,51480,0.0943,29
1260039,INDIVIDUAL,4 years,Alliance Healthcare Information,MORTGAGE,75000,0.1467,35
1231318,INDIVIDUAL,4 years,City of San Francisco,MORTGAGE,96000,0.0304,26
1222522,INDIVIDUAL,5 years,Broadridge,MORTGAGE,18840,0.0382,4
577476,INDIVIDUAL,5 years,Cal Farley's Boys Ranch,MORTGAGE,54000,0.1747,21
613639,INDIVIDUAL,5 years,Cherokee County Gov,MORTGAGE,109000,0.1534,29
466537,INDIVIDUAL,5 years,toolbank,MORTGAGE,57996,0.2439,21
748670,INDIVIDUAL,5 years,State of California,MORTGAGE,61200,0.2392,18
594658,INDIVIDUAL,6 years,NORC at the University of Chicago,MORTGAGE,64500,0.1911,44
387533,INDIVIDUAL,7 years,City of Dearborn Heights,MORTGAGE,50000,0.2246,17
653434,INDIVIDUAL,7 years,VALLEYCARE MED CENTER,MORTGAGE,150000,0.1451,63
1021125,INDIVIDUAL,7 years,Cirrus Tech Inc,MORTGAGE,55000,0.2396,21
1195437,INDIVIDUAL,7 years,MGM Resorts International,MORTGAGE,33000,0.0695,12
1047818,INDIVIDUAL,7 years,northside independent school district,MORTGAGE,37800,0.0857,8
907002,INDIVIDUAL,7 years,"Adtech-GESI, Inc",MORTGAGE,80000,0.1599,29
614889,INDIVIDUAL,8 years,RBM of Atlanta,MORTGAGE,62000,0.0865,10
1076983,INDIVIDUAL,9 years,Union Pacific Railroad,MORTGAGE,77000,0.2727,26
820036,INDIVIDUAL,9 years,Honda Manufacturing of Alabama,MORTGAGE,104000,0.1148,31
381806,INDIVIDUAL,< 1 year,Sustainably Built,MORTGAGE,60000,0.122,16
659025,INDIVIDUAL,< 1 year,US Government,MORTGAGE,47484,0.1595,20
560471,INDIVIDUAL,< 1 year,Southwest Airlines,MORTGAGE,88000,0.197,27
827998,INDIVIDUAL,< 1 year,AIG,MORTGAGE,75000,0.1642,28
386846,INDIVIDUAL,10+ years,Goodyear Tire  and  Rubber,MORTGAGE,69996,0.0658,30
1086366,INDIVIDUAL,4 years,Consulate General of Canada,MORTGAGE,105600,0.0678,19
821711,INDIVIDUAL,9 years,big cedar lodge,MORTGAGE,32000,0.0188,16
1076417,INDIVIDUAL,10+ years,"enerfab,inc",MORTGAGE,85000,0.049,23
609017,INDIVIDUAL,1 year,ThermoFisher Scientific,MORTGAGE,99000,0.219,25
632168,INDIVIDUAL,1 year,Davis Behavioral and Davita Dialysis,MORTGAGE,68000,0.2271,42
635934,INDIVIDUAL,1 year,,MORTGAGE,24000,0.073,15
805512,INDIVIDUAL,1 year,security consultants group,MORTGAGE,54000,0.1224,33
666018,INDIVIDUAL,10+ years,Hyatt Regency New Brunswick,MORTGAGE,70000,0.0245,33
1085548,INDIVIDUAL,10+ years,New Jersey Army National Guard,MORTGAGE,126000,0.1122,46
994810,INDIVIDUAL,10+ years,KANSAS TURNPIKE,MORTGAGE,60000,0.2266,44
565754,INDIVIDUAL,10+ years,City of Chicago,MORTGAGE,75000,0.0874,22
487886,INDIVIDUAL,10+ years,U.S. Army,MORTGAGE,56000,0.1526,17
511249,INDIVIDUAL,10+ years,Grays Harbor Communications,MORTGAGE,63000,0.1486,42
446226,INDIVIDUAL,10+ years,Gearench,MORTGAGE,58560,0.0494,30
582530,INDIVIDUAL,10+ years,Millennium Solutions inc,MORTGAGE,84000,0.1363,29
586661,INDIVIDUAL,10+ years,National Instruments,MORTGAGE,100080,0.1445,27
677511,INDIVIDUAL,2 years,dEMANDWARE,MORTGAGE,80004,0.1473,49
484109,INDIVIDUAL,2 years,City of Lansing Police Department,MORTGAGE,45000,0.2237,20
874165,INDIVIDUAL,2 years,Hospital For Special Surgery,MORTGAGE,90000,0.1768,25
659290,INDIVIDUAL,3 years,Project Management Institute,MORTGAGE,45504,0.1904,21
1054061,INDIVIDUAL,3 years,CLEVELAND CLINIC,MORTGAGE,35000,0.264,31
965813,INDIVIDUAL,3 years,The Stevenson Company,MORTGAGE,40000,0.15,27
610871,INDIVIDUAL,3 years,CHEP,MORTGAGE,63344,0.1504,12
596720,INDIVIDUAL,4 years,Deerfield Capital Management,MORTGAGE,80000,0.0285,11
597795,INDIVIDUAL,4 years,Smurfit-Stone,MORTGAGE,74280,0.2354,20
291077,INDIVIDUAL,4 years,Northrop Grumman,MORTGAGE,75555,0.1288,23
645019,INDIVIDUAL,5 years,TransCore,MORTGAGE,57000,0.1547,37
611096,INDIVIDUAL,5 years,Seville Police Dept.,MORTGAGE,50055,0.1618,12
733963,INDIVIDUAL,5 years,Continental Marmorstein & Malone,MORTGAGE,87550,0.1176,28
1081772,INDIVIDUAL,7 years,fitch co,MORTGAGE,37000,0.1677,30
1008504,INDIVIDUAL,7 years,eagle bluff condominiums,MORTGAGE,26000,0.1246,22
451142,INDIVIDUAL,7 years,ING,MORTGAGE,75000,0.2106,24
1210594,INDIVIDUAL,7 years,american furniture warehouse,MORTGAGE,42000,0.1234,14
1251138,INDIVIDUAL,8 years,Gallery of Cakes,MORTGAGE,57000,0.1947,26
534282,INDIVIDUAL,8 years,Baxter International Inc.,MORTGAGE,125000,0.1361,40
367975,INDIVIDUAL,8 years,US Army,MORTGAGE,51996,0.0782,22
573868,INDIVIDUAL,8 years,Tennessee Valley Authority,MORTGAGE,64500,0.187,27
701919,INDIVIDUAL,8 years,Maryvale UFSD,MORTGAGE,61500,0.2273,41
631288,INDIVIDUAL,8 years,"Twin Cedars Youth Services, Inc",MORTGAGE,70000,0.1853,71
547440,INDIVIDUAL,9 years,City of Austin EMS,MORTGAGE,95000,0.1152,53
592734,INDIVIDUAL,< 1 year,,MORTGAGE,19404,0.1317,20
701947,INDIVIDUAL,< 1 year,QW Transport,MORTGAGE,65000,0.1719,16
571344,INDIVIDUAL,< 1 year,,MORTGAGE,200000,0.0518,24
1069522,INDIVIDUAL,10+ years,CT Attorney General's Office,MORTGAGE,120000,0.1942,32
1233788,INDIVIDUAL,2 years,UniFocus,MORTGAGE,105000,0.0528,38
886694,INDIVIDUAL,2 years,Design Platform LLC,MORTGAGE,54000,0.1716,18
1187053,INDIVIDUAL,4 years,Precision Global,MORTGAGE,84996,0.171,32
780356,INDIVIDUAL,5 years,Jones  and  Carter,MORTGAGE,45000,0.1845,27
977906,INDIVIDUAL,6 years,Precision Camera,MORTGAGE,26688,0.1398,31
1266198,INDIVIDUAL,2 years,Tremor Video,MORTGAGE,90000,0.0969,42
645887,INDIVIDUAL,1 year,BioBanc USA,MORTGAGE,127000,0.1753,34
952492,INDIVIDUAL,10+ years,curt g joa inc,MORTGAGE,50000,0.1435,42
369449,INDIVIDUAL,10+ years,Woodland School District 50,MORTGAGE,54996,0.1434,31
520672,INDIVIDUAL,2 years,B.I. Chemicals,MORTGAGE,102000,0.1396,66
604537,INDIVIDUAL,5 years,Fairlawn Fire Department,MORTGAGE,50000,0.1488,19
383039,INDIVIDUAL,10+ years,Retired From Hoosier Energy,MORTGAGE,52000,0.1906,55
1050615,INDIVIDUAL,10+ years,U.S. Army Engineer R&D Center,MORTGAGE,144000,0.1168,15
459186,INDIVIDUAL,2 years,Schlumberger Ltd.,MORTGAGE,120000,0.07,23
885688,INDIVIDUAL,5 years,Omni Systems,MORTGAGE,82000,0.2173,24
450181,INDIVIDUAL,6 years,Financial Management Strategies,MORTGAGE,65000,0.1628,32
572426,INDIVIDUAL,1 year,Hallmark Marketing Corp. & Mosiac Inc.,MORTGAGE,9600,0.0475,21
521397,INDIVIDUAL,1 year,"Chico's, FAS",MORTGAGE,52000,0.1248,25
981474,INDIVIDUAL,1 year,The Marketing Store,MORTGAGE,130000,0.131,22
367763,INDIVIDUAL,1 year,General Dynamics Armament & Technical Products,MORTGAGE,68000,0.2243,28
657858,INDIVIDUAL,1 year,Arlington Pediatric Center (VHC),MORTGAGE,41000,0.2221,29
589258,INDIVIDUAL,1 year,Cognizant Technology Solutions,MORTGAGE,136000,0.1659,44
556547,INDIVIDUAL,1 year,,MORTGAGE,82000,0.1234,19
590529,INDIVIDUAL,1 year,Calhoun County School Board,MORTGAGE,25200,0.1414,6
557762,INDIVIDUAL,1 year,Military,MORTGAGE,61000,0.1885,57
596876,INDIVIDUAL,10+ years,Glendale Union High School District,MORTGAGE,55000,0.1693,34
351133,INDIVIDUAL,10+ years,AT&T Inc.,MORTGAGE,66504,0.1736,14
612335,INDIVIDUAL,10+ years,The Boeing Company,MORTGAGE,86500,0.1527,45
805914,INDIVIDUAL,10+ years,CA Dept of Fish and Game,MORTGAGE,60000,0.1358,15
618821,INDIVIDUAL,10+ years,Roseville Community Schools,MORTGAGE,79000,0.2467,25
751943,INDIVIDUAL,10+ years,State Teachers Retirement System of Ohio,MORTGAGE,49901.52,0.1003,17
653574,INDIVIDUAL,10+ years,Select Ride,MORTGAGE,53000,0.1402,28
758476,INDIVIDUAL,10+ years,Marlees Seafood,MORTGAGE,90000,0.1365,14
689725,INDIVIDUAL,10+ years,Harvard University,MORTGAGE,91000,0.1593,28
1160538,INDIVIDUAL,10+ years,NYC Housing Authority,MORTGAGE,70000,0.1646,16
552268,INDIVIDUAL,10+ years,"Omnicare, Inc.",MORTGAGE,69000,0.2,19
602974,INDIVIDUAL,10+ years,Lawrence Livermore National Security LLC,MORTGAGE,85000,0.0645,14
633537,INDIVIDUAL,10+ years,City of Kissimmee,MORTGAGE,43000,0.1504,10
631494,INDIVIDUAL,10+ years,James City County,MORTGAGE,55000,0.2424,33
775521,INDIVIDUAL,10+ years,Modesto Junior College,MORTGAGE,118812,0.146,30
454980,INDIVIDUAL,10+ years,Metal  and  Wire Products Company,MORTGAGE,110004,0.2182,30
669843,INDIVIDUAL,10+ years,Worldpac,MORTGAGE,125000,0.1749,32
765300,INDIVIDUAL,10+ years,jackson co bd of edu,MORTGAGE,54000,0.2429,24
1000576,INDIVIDUAL,2 years,JBS Swift,MORTGAGE,28000,0.1354,10
619820,INDIVIDUAL,2 years,Venturi Aerospace,MORTGAGE,73008,0.1885,29
711707,INDIVIDUAL,2 years,ICU Medical Inc,MORTGAGE,46996,0.1859,19
354349,INDIVIDUAL,2 years,FIDELITY INVESTMENTS,MORTGAGE,38667,0.0798,25
613612,INDIVIDUAL,2 years,Powder River Energy,MORTGAGE,44449.6,0.1768,41
410191,INDIVIDUAL,2 years,National Aeronautics and Space Administration (NASA),MORTGAGE,107000,0.1338,41
825610,INDIVIDUAL,2 years,Colorado Geriatric Care,MORTGAGE,80496,0.2185,30
1096068,INDIVIDUAL,3 years,Maryland National Capital Park and Plann,MORTGAGE,34800,0.1476,5
610395,INDIVIDUAL,3 years,First 1 Financial,MORTGAGE,61400,0.1964,22
939699,INDIVIDUAL,3 years,Kendrick Distributor,MORTGAGE,24996,0.1507,8
634662,INDIVIDUAL,3 years,"Imaging Center Network, LLC",MORTGAGE,60000,0.2144,28
705508,INDIVIDUAL,3 years,URMC,MORTGAGE,63000,0.1829,35
366825,INDIVIDUAL,3 years,City of Southlake,MORTGAGE,93000,0.1743,30
435195,INDIVIDUAL,3 years,Newport School District,MORTGAGE,30144,0.1274,8
464109,INDIVIDUAL,3 years,Central Parking Systems,MORTGAGE,51000,0.0885,28
610038,INDIVIDUAL,3 years,USPS,MORTGAGE,50000,0.1109,14
503192,INDIVIDUAL,4 years,The Breakers,MORTGAGE,45000,0.0917,19
1285483,INDIVIDUAL,4 years,A-tec Ambulance,MORTGAGE,45000,0.2187,18
617900,INDIVIDUAL,4 years,Johnson and Johnson,MORTGAGE,104000,0.1188,44
777791,INDIVIDUAL,4 years,Lincolnshire Fire Dept,MORTGAGE,80000,0.1966,38
599798,INDIVIDUAL,4 years,Wells Fargo,MORTGAGE,36000,0.121,17
627508,INDIVIDUAL,4 years,West Covina Unified School District,MORTGAGE,90636,0.1787,20
590729,INDIVIDUAL,4 years,CBCSF,MORTGAGE,73063.56,0.0583,40
785117,INDIVIDUAL,5 years,Fastenal,MORTGAGE,54000,0.0993,17
674864,INDIVIDUAL,5 years,Axis Security,MORTGAGE,28800,0.07,9
1270251,INDIVIDUAL,5 years,Integra Realty Resources,MORTGAGE,70000,0.095,14
638293,INDIVIDUAL,5 years,Dr. Fathi,MORTGAGE,24000,0.116,13
1027491,INDIVIDUAL,5 years,Emich Volkswagen,MORTGAGE,75000,0.1923,27
1264813,INDIVIDUAL,5 years,Ascension Capital Group,MORTGAGE,86000,0.0886,22
601677,INDIVIDUAL,5 years,GAVIAL ENG & MFG,MORTGAGE,93000,0.1437,30
660385,INDIVIDUAL,5 years,Apria Healthcare,MORTGAGE,85000,0.1001,31
1056663,INDIVIDUAL,6 years,BubbleUp,MORTGAGE,102000,0.1467,17
628800,INDIVIDUAL,6 years,Cryolife Inc.,MORTGAGE,43000,0.13,11
735495,INDIVIDUAL,6 years,Xam Business Services,MORTGAGE,45996,0.2455,22
910093,INDIVIDUAL,6 years,Tektronix,MORTGAGE,98700,0.2355,37
653451,INDIVIDUAL,6 years,Butte County DESS,MORTGAGE,39996,0.1059,10
580801,INDIVIDUAL,6 years,Hilton Midland Plaza,MORTGAGE,61000,0.2152,37
644201,INDIVIDUAL,7 years,Essalat Architects,MORTGAGE,75000,0.135,43
653292,INDIVIDUAL,7 years,XO COMMUNICATIONS,MORTGAGE,125000,0.1165,32
348646,INDIVIDUAL,7 years,Health Insurance,MORTGAGE,68500,0.0851,32
369792,INDIVIDUAL,7 years,Prosecuting Attorney's Council,MORTGAGE,46500,0.057,28
994474,INDIVIDUAL,8 years,Schneider National,MORTGAGE,52000,0.1048,7
664148,INDIVIDUAL,8 years,"Arena Pharmaceuticals, Inc.",MORTGAGE,58000,0.2081,21
584205,INDIVIDUAL,8 years,syracuse university,MORTGAGE,35000,0.1406,13
417382,INDIVIDUAL,8 years,Consulate General of the Dominican Republic,MORTGAGE,40000,0.2166,23
618243,INDIVIDUAL,9 years,Marriott Vacation Club International,MORTGAGE,95000,0.2168,29
689759,INDIVIDUAL,9 years,Harrison Twp School District,MORTGAGE,54000,0.2058,27
619317,INDIVIDUAL,9 years,Ramat Shalom,MORTGAGE,150000,0.1249,57
838086,INDIVIDUAL,< 1 year,Reliant Rehabilitation,MORTGAGE,98400,0.2043,31
788860,INDIVIDUAL,< 1 year,Platinum Solutions Inc.,MORTGAGE,40500,0.1396,10
332913,INDIVIDUAL,< 1 year,State Street Corp,MORTGAGE,52000,0.1698,11
827488,INDIVIDUAL,< 1 year,ActioNet  Inc.,MORTGAGE,95004,0.1416,22
598657,INDIVIDUAL,< 1 year,Woodside High School,MORTGAGE,130000,0.2495,30
595091,INDIVIDUAL,1 year,"Homeland Security Solutions, Inc",MORTGAGE,44000,0.1175,20
960379,INDIVIDUAL,10+ years,Piedmont Psychiatric Services,MORTGAGE,220000,0.2086,30
1108701,INDIVIDUAL,10+ years,ARROWHEAD PROMOTION,MORTGAGE,72000,0.1787,28
712884,INDIVIDUAL,10+ years,Fairfax County Sheriff's Office,MORTGAGE,102000,0.1069,32
633900,INDIVIDUAL,10+ years,village of stone park,MORTGAGE,70000,0.1397,33
1203314,INDIVIDUAL,2 years,Dicey Fabrics,MORTGAGE,70000,0.1344,27
627285,INDIVIDUAL,3 years,telerx,MORTGAGE,36000,0.1943,20
639877,INDIVIDUAL,3 years,Hospital Physician Partners,MORTGAGE,105000,0.0782,24
646369,INDIVIDUAL,3 years,Nirvanix,MORTGAGE,112500,0.1222,23
735897,INDIVIDUAL,5 years,Forever Living Products,MORTGAGE,52000,0.1119,28
575808,INDIVIDUAL,9 years,U.S. Department of Agriculture,MORTGAGE,101416,0.1407,24
782965,INDIVIDUAL,10+ years,Draexlmaier Automotive,MORTGAGE,62400,0.15,25
1270121,INDIVIDUAL,4 years,Southwestern Oregon Community College,MORTGAGE,75000,0.1563,33
703608,INDIVIDUAL,6 years,United States Army,MORTGAGE,60000,0.1442,13
424365,INDIVIDUAL,10+ years,Foothills Machining,MORTGAGE,45900,0.103,17
566689,INDIVIDUAL,2 years,,MORTGAGE,60000,0.0642,20
361907,INDIVIDUAL,1 year,Bank of Pensacola,MORTGAGE,34000,0.1006,23
620702,INDIVIDUAL,1 year,Prestige Wealth Management Group,MORTGAGE,74000,0.0441,18
1097160,INDIVIDUAL,1 year,CCL Label,MORTGAGE,68000,0.1676,33
306315,INDIVIDUAL,1 year,Liebert Global Services,MORTGAGE,60000,0.1922,29
866507,INDIVIDUAL,1 year,Xorail,MORTGAGE,100000,0.219,46
857933,INDIVIDUAL,1 year,er motorsinc,MORTGAGE,30996,0.055,4
949014,INDIVIDUAL,1 year,"NBC Securities, Inc.",MORTGAGE,300000,0.1336,31
450074,INDIVIDUAL,10+ years,Ball Aerospace,MORTGAGE,54912,0.1755,28
903710,INDIVIDUAL,10+ years,Quality Food Centers,MORTGAGE,70600,0.033,13
825924,INDIVIDUAL,10+ years,,MORTGAGE,50000,0.2222,20
578905,INDIVIDUAL,10+ years,Military,MORTGAGE,67014.48,0.1194,19
1264400,INDIVIDUAL,10+ years,Land N Sea part of Brunsiwick Corp,MORTGAGE,25000,0.1474,11
572924,INDIVIDUAL,10+ years,U S Postal Service,MORTGAGE,59068,0.093,31
935480,INDIVIDUAL,10+ years,Timberline Inc,MORTGAGE,36000,0.075,15
423826,INDIVIDUAL,10+ years,MAXWELL  NISSAN,MORTGAGE,43000,0.0876,23
939562,INDIVIDUAL,10+ years,United Advantage NW FCU,MORTGAGE,69996,0.2164,28
610285,INDIVIDUAL,10+ years,,MORTGAGE,40000,0.1782,36
542377,INDIVIDUAL,10+ years,US Air Force,MORTGAGE,66120,0.1116,21
609461,INDIVIDUAL,10+ years,Alcatel-Lucent,MORTGAGE,105000,0.1118,37
795653,INDIVIDUAL,10+ years,EPC,MORTGAGE,35000,0.0463,6
354379,INDIVIDUAL,10+ years,sunbelt golf,MORTGAGE,39996,0.2463,24
1002719,INDIVIDUAL,10+ years,"City of Richmond, VA",MORTGAGE,53000,0.2155,27
561748,INDIVIDUAL,10+ years,Southwest Airlines,MORTGAGE,80160,0.2148,47
396394,INDIVIDUAL,10+ years,National Education Association,MORTGAGE,123000,0.0464,54
917614,INDIVIDUAL,10+ years,Enterasys Networks Inc,MORTGAGE,144000,0.1415,31
1266628,INDIVIDUAL,2 years,Purcell Tire & Rubber Company,MORTGAGE,22500,0.0832,10
602449,INDIVIDUAL,2 years,Squire Sanders & Dempsey,MORTGAGE,76500,0.2041,26
539167,INDIVIDUAL,2 years,Complete Flooring Installation  Inc.,MORTGAGE,50004,0.2184,29
634928,INDIVIDUAL,2 years,Superior Graphics,MORTGAGE,24570,0.1035,3
630374,INDIVIDUAL,2 years,Hyatt Hotels,MORTGAGE,50000,0.1517,14
589408,INDIVIDUAL,2 years,Liberty Toyota Scion,MORTGAGE,120000,0.2164,20
505427,INDIVIDUAL,2 years,McLane,MORTGAGE,72500,0.1341,19
859196,INDIVIDUAL,3 years,PARADISE HARLEY DAVIDSON,MORTGAGE,38400,0.2069,22
1143786,INDIVIDUAL,3 years,Frito Lay,MORTGAGE,50000,0.1248,31
878384,INDIVIDUAL,3 years,,MORTGAGE,16000,0.2198,30
635893,INDIVIDUAL,3 years,Ts Distributors,MORTGAGE,51000,0.1812,20
763875,INDIVIDUAL,3 years,Slalom Consulting,MORTGAGE,100000,0.1894,33
519723,INDIVIDUAL,3 years,UAW Legal Services Plan,MORTGAGE,72000,0.2322,45
630783,INDIVIDUAL,3 years,SMBC Banking Corporation,MORTGAGE,88000,0.107,27
1032624,INDIVIDUAL,3 years,Hines interests,MORTGAGE,120000,0.147,33
628083,INDIVIDUAL,3 years,Boston Medical Center,MORTGAGE,75000,0.0995,63
461527,INDIVIDUAL,4 years,"Walmart Stores, Inc - Sam's Club",MORTGAGE,96000,0.0251,17
715427,INDIVIDUAL,4 years,NRT REOexperts,MORTGAGE,64000,0.1684,22
654704,INDIVIDUAL,4 years,aquasure Inc,MORTGAGE,60000,0.1116,16
1216927,INDIVIDUAL,4 years,Greater Cleveland Partnership,MORTGAGE,75000,0.1173,18
627862,INDIVIDUAL,4 years,Oracle Corp,MORTGAGE,195000,0.1542,58
587107,INDIVIDUAL,4 years,City Publication (aka Pride of the City),MORTGAGE,45000,0.0917,15
434390,INDIVIDUAL,4 years,Union Electrician,MORTGAGE,70000,0.2391,17
308233,INDIVIDUAL,4 years,NYSDOT,MORTGAGE,97200,0.197,27
507470,INDIVIDUAL,5 years,The Pizza Kitchen  LLC,MORTGAGE,60000,0.0664,40
1284677,INDIVIDUAL,5 years,Pramac Industries Inc.,MORTGAGE,40000,0.1365,14
613366,INDIVIDUAL,5 years,Imperial Woodworks,MORTGAGE,420000,0.0201,22
1026941,INDIVIDUAL,5 years,IMS Gear,MORTGAGE,42996,0.0706,10
615397,INDIVIDUAL,5 years,Tank Components,MORTGAGE,60000,0.1822,29
898089,INDIVIDUAL,5 years,CVS Pharmacy,MORTGAGE,21000,0.084,7
948411,INDIVIDUAL,5 years,SRA International,MORTGAGE,90888,0.188,27
1000227,INDIVIDUAL,5 years,TGI FRIDAY'S,MORTGAGE,42000,0.2194,26
803174,INDIVIDUAL,6 years,ProBuild,MORTGAGE,75000,0.1533,12
1091822,INDIVIDUAL,6 years,White Castle,MORTGAGE,28800,0.2367,21
1269554,INDIVIDUAL,6 years,Travelers Insurance,MORTGAGE,50000,0.1351,36
741806,INDIVIDUAL,6 years,All Star Automotive,MORTGAGE,52800,0.2123,21
438636,INDIVIDUAL,6 years,MOESC,MORTGAGE,65000,0.1375,16
1274718,INDIVIDUAL,6 years,GA Department of Human Services,MORTGAGE,55000,0.2269,32
865192,INDIVIDUAL,6 years,Rho Inc,MORTGAGE,60000,0.1518,9
620231,INDIVIDUAL,7 years,MMD Components,MORTGAGE,55680,0.1478,49
592944,INDIVIDUAL,7 years,O'Connor Safety Corp.,MORTGAGE,54000,0.1556,20
1078737,INDIVIDUAL,7 years,CITY OF LAS VEGAS,MORTGAGE,75000,0.1629,23
855670,INDIVIDUAL,7 years,"C.R. England, INC",MORTGAGE,53712,0.1725,29
1001837,INDIVIDUAL,7 years,thornton river grille,MORTGAGE,80000,0.1053,30
694424,INDIVIDUAL,7 years,Harley-Davidson Motor Company,MORTGAGE,81996,0.1139,44
664616,INDIVIDUAL,8 years,contractors license board,MORTGAGE,42000,0.1757,23
793822,INDIVIDUAL,8 years,Schneider National,MORTGAGE,52000,0.0891,6
453462,INDIVIDUAL,9 years,Houston Chronicle,MORTGAGE,38000,0.1866,23
1210292,INDIVIDUAL,9 years,Hot Topic,MORTGAGE,45600,0.0897,11
839639,INDIVIDUAL,9 years,American Academy of Family Physicians,MORTGAGE,53000,0.2101,25
1110966,INDIVIDUAL,9 years,Management Decisions Inc,MORTGAGE,65000,0.2291,47
535840,INDIVIDUAL,9 years,University of Maryland,MORTGAGE,55640.62,0.0817,11
667537,INDIVIDUAL,9 years,headwaters agency  inc,MORTGAGE,99000,0.1017,27
633587,INDIVIDUAL,< 1 year,Express Employment Professionals,MORTGAGE,80000,0.1224,23
584986,INDIVIDUAL,< 1 year,PHH Mortgage,MORTGAGE,34000,0.2142,22
684300,INDIVIDUAL,< 1 year,Adecco Inc.,MORTGAGE,65004,0.2202,24
590376,INDIVIDUAL,< 1 year,Iron Mountain Records Management,MORTGAGE,90000,0.2243,25
356157,INDIVIDUAL,< 1 year,City of Richmond,MORTGAGE,35500,0.2278,36
588201,INDIVIDUAL,< 1 year,,MORTGAGE,100000,0.2128,58
619807,INDIVIDUAL,< 1 year,GTS,MORTGAGE,43680,0.1734,31
764532,INDIVIDUAL,< 1 year,Quality Custom Distribution,MORTGAGE,52000,0.0762,25
584862,INDIVIDUAL,< 1 year,General Services Administration,MORTGAGE,121000,0.2383,41
