LoanID,MemberID,AddressState,ApplicationType,EmpTitle,Grade,IssueDate,LastCreditPullDate,LastPaymentDate,LoanStatus,NextPaymentDate,Purpose,SubGrade,Term,VerificationStatus,Installment,InterestRate,LoanAmount,TotalPayment,LoanKey
639644,818912,GA,INDIVIDUAL,Tallatoona CAP Inc,A,11-01-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,A4, 36 months,Source Verified,184.01,0.0654,6000,6624,14228
633533,811639,TX,INDIVIDUAL,US Military,A,10-12-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,A3, 36 months,Source Verified,146.4,0.0617,4800,5182,14229
1033498,1263074,MA,INDIVIDUAL,Eastern bank,A,11-11-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,A4, 36 months,Source Verified,657.1,0.079,21000,23274,14230
709661,902315,SD,INDIVIDUAL,USAF,B,11-03-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,Debt consolidation,B2, 36 months,Source Verified,153.27,0.1,4750,5518,14231
811317,1014036,FL,INDIVIDUAL,Mega Airlines Solutions,B,11-07-2021,15-11-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,B5, 36 months,Source Verified,514.75,0.1199,15500,18021,14232
863753,1076896,CA,INDIVIDUAL,,B,11-09-2021,14-10-2021,14-09-2021,Fully Paid,14-10-2021,Debt consolidation,B1, 36 months,Source Verified,322.63,0.0999,10000,11614,14233
680631,869496,NM,INDIVIDUAL,Western Refining,B,11-03-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,B1, 36 months,Source Verified,481.41,0.0963,15000,17331,14234
927958,1148709,MO,INDIVIDUAL,Forest Park Community College,B,11-10-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,B1, 36 months,Source Verified,322.25,0.0991,10000,11601,14235
739449,937026,CA,INDIVIDUAL,"Aetna, Inc.",B,11-04-2021,15-02-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,B3, 36 months,Source Verified,1135.45,0.1037,35000,37458,14236
632049,809689,CA,INDIVIDUAL,Clary Corp,B,10-12-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,B4, 36 months,Source Verified,51.62,0.0999,1600,1859,14237
535094,691474,MA,INDIVIDUAL,colonial shopping center,B,10-06-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,Debt consolidation,B5, 36 months,Source Verified,298.33,0.1186,9000,10741,14238
888578,1104946,CA,INDIVIDUAL,Catalyst Prep,B,11-09-2021,16-05-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,B3, 36 months,Source Verified,396.92,0.1171,12000,12868,14239
892242,1109169,TX,INDIVIDUAL,Flexmaster USA,B,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,B3, 36 months,Source Verified,363.84,0.1171,11000,13098,14240
841238,1051771,OH,INDIVIDUAL,Cincinnati Children's Hospital,B,11-08-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,Debt consolidation,B1, 36 months,Source Verified,193.58,0.0999,6000,6761,14241
767639,968788,GA,INDIVIDUAL,"Innomed, inc",B,11-05-2021,14-10-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,B3, 36 months,Source Verified,301.16,0.1099,9200,10841,14242
408085,457951,FL,INDIVIDUAL,lcom inc,B,09-06-2021,16-05-2021,12-01-2021,Fully Paid,12-02-2021,Debt consolidation,B1, 36 months,Source Verified,163.57,0.1095,5000,5837,14243
677310,865386,CA,INDIVIDUAL,Contra Costa County Health Service,B,11-03-2021,13-05-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,B3, 36 months,Source Verified,291.98,0.1037,9000,9863,14244
986582,1210309,NY,INDIVIDUAL,GLASS & SHIECHEL CPA LLP,B,11-10-2021,14-08-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,B3, 36 months,Source Verified,496.14,0.1171,15000,17832,14245
726595,922016,HI,INDIVIDUAL,Aisen Chiyro Doin,B,11-04-2021,14-08-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,B4, 36 months,Source Verified,228.32,0.1074,7000,8219,14246
996176,1220786,NJ,INDIVIDUAL,,B,11-10-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,B1, 36 months,Source Verified,257.8,0.0991,8000,9281,14247
690874,881350,GA,INDIVIDUAL,University of Georgia,B,11-03-2021,15-02-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,B2, 36 months,Source Verified,247.66,0.1,7675,8915,14248
763319,963882,NJ,INDIVIDUAL,"Risk Placement Services, Inc - CM&M",B,11-05-2021,15-01-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,B3, 36 months,Source Verified,183.32,0.1099,5600,6599,14249
858946,1071561,NY,INDIVIDUAL,Lansingburgh Central School District,B,11-08-2021,13-09-2021,13-10-2021,Fully Paid,13-11-2021,Debt consolidation,B3, 36 months,Source Verified,621.95,0.1099,19000,22029,14250
890897,1107674,FL,INDIVIDUAL,FIS & Wells Fargo & PSI,B,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,B3, 36 months,Source Verified,661.52,0.1171,20000,23815,14251
510465,659140,NY,INDIVIDUAL,NYS Unified Court System,B,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,B5, 36 months,Source Verified,460.76,0.1136,14000,16589,14252
884544,1099992,FL,INDIVIDUAL,Embry-Riddle Aeronautical Univ,B,11-09-2021,16-04-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,B2, 36 months,Source Verified,195.44,0.1065,6000,7036,14253
660869,845219,NY,INDIVIDUAL,Capital Management Services Inc,B,11-01-2021,15-02-2021,13-03-2021,Fully Paid,13-04-2021,Debt consolidation,B3, 36 months,Source Verified,251.42,0.1037,7750,8791,14254
562202,723468,CA,INDIVIDUAL,High Tech High Chula Vista,B,10-08-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,Debt consolidation,B3, 36 months,Source Verified,106.59,0.1112,3250,3858,14255
823038,1031576,NY,INDIVIDUAL,The NPD Groupions,B,11-07-2021,16-04-2021,14-08-2021,Fully Paid,14-09-2021,Debt consolidation,B3, 36 months,Source Verified,327.34,0.1099,10000,11784,14256
558268,718672,OK,INDIVIDUAL,"Pawhuska Hospital, Inc.",B,10-08-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,B5, 36 months,Source Verified,331.48,0.1186,10000,11649,14257
1004502,1231148,SC,INDIVIDUAL,Olive Garden,B,11-11-2021,16-04-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,B5, 36 months,Source Verified,100.64,0.1269,3000,3165,14258
559045,719636,AZ,INDIVIDUAL,Yavapai Regional Medical Center,B,10-08-2021,13-12-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,B3, 36 months,Source Verified,65.6,0.1112,2000,2345,14259
994018,1218212,AL,INDIVIDUAL,Sunbelt Golf Corporation,B,11-10-2021,15-04-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,B5, 36 months,Source Verified,268.36,0.1269,8000,8882,14260
720543,915012,AZ,INDIVIDUAL,City of Page,B,11-04-2021,13-10-2021,13-09-2021,Fully Paid,13-10-2021,Debt consolidation,B5, 36 months,Source Verified,183.63,0.1111,5600,6565,14261
548340,706949,MI,INDIVIDUAL,Michigan State University,B,10-11-2021,16-03-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,B1, 36 months,Source Verified,388.87,0.0888,12250,14002,14262
616688,790700,PA,INDIVIDUAL,"Miltiadis Leptourgos, P.E.",B,10-11-2021,16-04-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,B1, 36 months,Source Verified,190.47,0.0888,6000,6856,14263
878643,1093407,NY,INDIVIDUAL,,B,11-09-2021,16-04-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,B2, 36 months,Source Verified,1139.08,0.1059,35000,40856,14264
794814,999476,WV,INDIVIDUAL,D.A.S. Investments Inc,B,11-06-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,B2, 36 months,Source Verified,813.63,0.1059,25000,29290,14265
822555,1030999,OH,INDIVIDUAL,THIRD FEDERAL SAVINGS AND LOAN,B,11-07-2021,16-03-2021,12-06-2021,Fully Paid,12-07-2021,Debt consolidation,B1, 36 months,Source Verified,387.15,0.0999,12000,12889,14266
716438,910305,TX,INDIVIDUAL,Summit Auto Enterprises,B,11-04-2021,14-05-2021,12-01-2021,Fully Paid,12-02-2021,Debt consolidation,B4, 36 months,Source Verified,260.93,0.1074,8000,8582,14267
720193,914619,FL,INDIVIDUAL,Florida International University,B,11-04-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,B3, 36 months,Source Verified,32.45,0.1037,1000,1164,14268
988969,1212859,NJ,INDIVIDUAL,Golden Door Charter,B,11-10-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,Debt consolidation,B1, 36 months,Source Verified,580.05,0.0991,18000,20107,14269
995357,1220337,DC,INDIVIDUAL,hampton inn,B,11-10-2021,16-05-2021,12-10-2021,Fully Paid,12-11-2021,Debt consolidation,B2, 36 months,Source Verified,201.96,0.1065,6200,6732,14270
850385,1062206,CA,INDIVIDUAL,Pacific Wine Distributorsq,B,11-08-2021,13-07-2021,13-08-2021,Fully Paid,13-09-2021,Debt consolidation,B3, 36 months,Source Verified,39.29,0.1099,1200,1383,14271
524165,678226,OH,INDIVIDUAL,Target,B,10-06-2021,15-10-2021,13-06-2021,Fully Paid,13-07-2021,Debt consolidation,B5, 36 months,Source Verified,185.63,0.1186,5600,6683,14272
689986,880316,GA,INDIVIDUAL,"Textilemaster, LLC",B,11-03-2021,15-08-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,B5, 36 months,Source Verified,98.38,0.1111,3000,3541,14273
1048519,1279860,NJ,INDIVIDUAL,Cape Atlantic INK,B,11-12-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,Debt consolidation,B2, 36 months,Source Verified,195.44,0.1065,6000,7036,14274
875161,1089703,SC,INDIVIDUAL,"Better Games Distributing Co., Inc.",B,11-09-2021,12-09-2021,12-05-2021,Fully Paid,12-06-2021,Debt consolidation,B3, 36 months,Source Verified,399.36,0.1099,12200,13019,14275
645828,826347,FL,INDIVIDUAL,Levi Strauss  and  Co.,B,11-01-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,B5, 36 months,Source Verified,393.5,0.1111,12000,13516,14276
505411,651235,NY,INDIVIDUAL,The NPD Group,B,10-04-2021,12-05-2021,12-06-2021,Fully Paid,12-07-2021,Debt consolidation,B5, 36 months,Source Verified,329.12,0.1136,10000,11650,14277
976110,1198435,NJ,INDIVIDUAL,Zena Shoes,B,11-10-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,B1, 36 months,Source Verified,77.34,0.0991,2400,2784,14278
996851,1215454,NY,INDIVIDUAL,,B,11-10-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,B5, 36 months,Source Verified,310.29,0.1269,9250,11170,14279
1001552,1227352,NY,INDIVIDUAL,"Precision Work, Inc.",B,11-10-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,B5, 36 months,Source Verified,268.36,0.1269,8000,9661,14280
860789,1073663,CA,INDIVIDUAL,Monster Cable Products,B,11-08-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,Debt consolidation,B2, 36 months,Source Verified,227.82,0.1059,7000,8172,14281
735311,931981,WI,INDIVIDUAL,Arow Global Corp.,B,11-04-2021,15-09-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,B2, 36 months,Source Verified,354.94,0.1,11000,11816,14282
862256,1075286,NY,INDIVIDUAL,Nysif,B,11-08-2021,16-04-2021,14-09-2021,Fully Paid,14-10-2021,Debt consolidation,B5, 36 months,Source Verified,159.41,0.1199,4800,5739,14283
531561,687206,GA,INDIVIDUAL,camping world of Savannah,C,10-06-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,Debt consolidation,C5, 36 months,Source Verified,172.65,0.1472,5000,6034,14284
529461,684689,AL,INDIVIDUAL,Northeast Family Branch YMCA,C,10-06-2021,12-05-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,C1, 36 months,Source Verified,169.03,0.1323,5000,5900,14285
650783,832480,TX,INDIVIDUAL,Financial Firm,C,11-01-2021,16-05-2021,13-09-2021,Fully Paid,13-10-2021,Debt consolidation,C1, 36 months,Source Verified,603.73,0.1268,18000,21459,14286
721453,916073,NJ,INDIVIDUAL,OCEAN FROST CORP.,C,11-04-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,Debt consolidation,C2, 36 months,Source Verified,337.23,0.1306,10000,12058,14287
636073,814849,NY,INDIVIDUAL,SIEDC,C,10-12-2021,16-04-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,C4, 36 months,Source Verified,169.32,0.1335,5000,6101,14288
593696,762429,NY,INDIVIDUAL,JMP Securities,C,10-10-2021,15-05-2021,13-07-2021,Fully Paid,13-08-2021,Debt consolidation,C2, 36 months,Source Verified,326.29,0.1361,9600,11725,14289
444193,541253,NJ,INDIVIDUAL,GNYDM,C,09-09-2021,16-05-2021,11-07-2021,Fully Paid,11-08-2021,Debt consolidation,C1, 36 months,Source Verified,235.44,0.1287,7000,8181,14290
611041,783614,NV,INDIVIDUAL,United States Army,C,10-11-2021,13-11-2021,12-03-2021,Fully Paid,12-04-2021,Debt consolidation,C3, 36 months,Source Verified,336.85,0.1298,10000,11421,14291
647897,828895,MN,INDIVIDUAL,Rasmussen College,C,11-01-2021,13-12-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,C1, 36 months,Source Verified,308.25,0.1223,9250,11088,14292
1052731,1284298,LA,INDIVIDUAL,Lincoln Parish Schools,C,11-12-2021,15-01-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,C2, 36 months,Source Verified,205.86,0.1427,6000,7408,14293
720977,915478,TX,INDIVIDUAL,CompuCycle,C,11-04-2021,12-05-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,C2, 36 months,Source Verified,134.9,0.1306,4000,4454,14294
562554,723864,NY,INDIVIDUAL,Curtis Lumber,C,10-08-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,Debt consolidation,C4, 36 months,Source Verified,494.61,0.1435,14400,15538,14295
628751,805610,CT,INDIVIDUAL,Tecogen,C,10-12-2021,11-08-2021,11-11-2021,Fully Paid,11-12-2021,Debt consolidation,C4, 36 months,Source Verified,406.36,0.1335,12000,12734,14296
417386,486646,WI,INDIVIDUAL,Packerland Veterinary Center,C,09-06-2021,11-11-2021,11-11-2021,Fully Paid,11-12-2021,Debt consolidation,C5, 36 months,Source Verified,340.76,0.1379,10000,12131,14297
382466,411952,NJ,INDIVIDUAL,COMBINED COMPUTER RESOURCES,C,09-03-2021,16-02-2021,11-02-2021,Fully Paid,11-03-2021,Debt consolidation,C3, 36 months,Source Verified,506.56,0.1316,15000,17763,14298
428879,507842,CO,INDIVIDUAL,"Service Experts, Inc",C,09-07-2021,13-01-2021,12-08-2021,Fully Paid,12-09-2021,Debt consolidation,C4, 36 months,Source Verified,254.42,0.1347,7500,9159,14299
708991,901544,IL,INDIVIDUAL,Northern Trust,C,11-03-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,C3, 36 months,Source Verified,339.02,0.1343,10000,11778,14300
794197,998801,NY,INDIVIDUAL,"APS, LLC",C,11-06-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,Debt consolidation,C1, 36 months,Source Verified,320.05,0.1299,9500,11522,14301
646901,827671,LA,INDIVIDUAL,Event Rental,C,11-01-2021,14-04-2021,14-01-2021,Fully Paid,14-02-2021,Debt consolidation,C4, 36 months,Source Verified,406.36,0.1335,12000,14630,14302
611862,784589,TX,INDIVIDUAL,UT Dallas,C,10-11-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,Debt consolidation,C4, 36 months,Source Verified,67.73,0.1335,2000,2431,14303
544098,701911,NV,INDIVIDUAL,us bank,C,10-07-2021,13-07-2021,13-08-2021,Fully Paid,13-09-2021,Debt consolidation,C4, 36 months,Source Verified,68.7,0.1435,2000,2489,14304
709117,901698,NY,INDIVIDUAL,Axis Security,C,11-03-2021,15-09-2021,11-12-2021,Fully Paid,11-01-2022,Debt consolidation,C4, 36 months,Source Verified,306.73,0.138,9000,9761,14305
422987,497862,GA,INDIVIDUAL,Wentworth Management,C,09-08-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,Debt consolidation,C2, 36 months,Source Verified,285.76,0.1284,8500,10204,14306
990514,1214501,GA,INDIVIDUAL,Cochran Furniture,C,11-10-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,C1, 36 months,Source Verified,182.38,0.1349,5375,6566,14307
398358,440006,TX,INDIVIDUAL,Sports Constructors  Inc,C,09-05-2021,15-01-2021,10-10-2021,Fully Paid,10-11-2021,Debt consolidation,C3, 36 months,Source Verified,405.25,0.1316,12000,13805,14308
870110,1084073,KY,INDIVIDUAL,Att,C,11-09-2021,16-05-2021,12-07-2021,Fully Paid,12-08-2021,Debt consolidation,C4, 36 months,Source Verified,518.44,0.1479,15000,16658,14309
793743,998277,LA,INDIVIDUAL,Vermilion Parish Schoolboard,C,11-06-2021,16-05-2021,14-05-2021,Fully Paid,14-06-2021,Debt consolidation,C3, 36 months,Source Verified,478.42,0.1399,14000,17207,14310
435039,517756,NY,INDIVIDUAL,NYPD,C,09-08-2021,15-05-2021,12-09-2021,Fully Paid,12-10-2021,Debt consolidation,C4, 36 months,Source Verified,648.61,0.1392,19000,23350,14311
880459,1095527,TX,INDIVIDUAL,Community Services Inc.,C,11-09-2021,15-10-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,C3, 36 months,Source Verified,137.98,0.1465,4000,4643,14312
780159,982917,FL,INDIVIDUAL,Chase,C,11-06-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,Debt consolidation,C4, 36 months,Source Verified,601.48,0.1562,24000,21384,14313
592889,761408,CT,INDIVIDUAL,The Canine Fence Company,C,10-10-2021,16-04-2021,12-01-2021,Fully Paid,12-02-2021,Debt consolidation,C5, 36 months,Source Verified,36.26,0.1472,1050,1211,14314
1046549,1277597,GA,INDIVIDUAL,quad graphics,C,11-12-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,Debt consolidation,C5, 36 months,Source Verified,281.1,0.1596,8000,9924,14315
691241,881802,AR,INDIVIDUAL,O'Reilly Auto Parts,C,11-03-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,C3, 36 months,Source Verified,152.56,0.1343,4500,5230,14316
384109,414887,PA,INDIVIDUAL,KBC Pub Inc.,C,09-03-2021,12-03-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,C5, 36 months,Source Verified,408.91,0.1379,12000,14721,14317
715647,909313,TX,INDIVIDUAL,security finance,C,11-03-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,Debt consolidation,C3, 36 months,Source Verified,220.36,0.1343,6500,7933,14318
984292,1207503,NJ,INDIVIDUAL,Department of Education,C,11-10-2021,16-04-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,C5, 36 months,Source Verified,351.38,0.1596,10000,12649,14319
881680,1096753,TX,INDIVIDUAL,Corrigan-Camden ISD,C,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,Debt consolidation,C3, 36 months,Source Verified,211.28,0.1465,6125,7606,14320
515506,666351,IL,INDIVIDUAL,Chester Clinic,C,10-05-2021,14-10-2021,11-04-2021,Fully Paid,11-05-2021,Debt consolidation,C5, 36 months,Source Verified,599.99,0.1422,17500,19386,14321
1040932,1271141,NJ,INDIVIDUAL,NAPP,C,11-11-2021,16-05-2021,13-10-2021,Fully Paid,13-11-2021,Debt consolidation,C3, 36 months,Source Verified,172.48,0.1465,5000,5737,14322
383701,414154,VA,INDIVIDUAL,County of Henrico,D,09-03-2021,14-02-2021,11-11-2021,Fully Paid,11-12-2021,Debt consolidation,D3, 36 months,Source Verified,241.76,0.1474,7000,8534,14323
988537,1212981,PA,INDIVIDUAL,SEI,D,11-10-2021,14-02-2021,14-03-2021,Fully Paid,14-04-2021,Debt consolidation,D4, 36 months,Source Verified,269.57,0.1758,7500,9569,14324
607838,779722,CA,INDIVIDUAL,Los Angeles County,D,10-11-2021,14-06-2021,13-11-2021,Fully Paid,13-12-2021,Debt consolidation,D5, 36 months,Source Verified,279.57,0.1557,8000,10065,14325
871472,1085533,VA,INDIVIDUAL,NVCC,D,11-09-2021,16-03-2021,14-09-2021,Fully Paid,14-10-2021,Debt consolidation,D3, 36 months,Source Verified,531,0.1649,15000,19116,14326
1039521,1269455,CA,INDIVIDUAL,Dept. of Housing & Urban Development,D,11-11-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,Debt consolidation,D4, 36 months,Source Verified,539.14,0.1758,15000,19138,14327
634340,812641,PA,INDIVIDUAL,Mylan Inc.,D,10-12-2021,15-09-2021,13-07-2021,Fully Paid,13-08-2021,Debt consolidation,D2, 36 months,Source Verified,344.02,0.1446,10000,11812,14328
807941,1014574,CA,INDIVIDUAL,Korbel Champagne Cellars,D,11-07-2021,16-04-2021,12-11-2021,Fully Paid,12-12-2021,Debt consolidation,D4, 36 months,Source Verified,533.98,0.1689,15000,17854,14329
682053,871168,CA,INDIVIDUAL,AFT College Guild,D,11-02-2021,16-05-2021,12-12-2021,Fully Paid,12-01-2022,Debt consolidation,D4, 36 months,Source Verified,174.93,0.1565,5000,6043,14330
581709,747627,FL,INDIVIDUAL,Lightship Group,D,10-09-2021,16-04-2021,13-01-2021,Fully Paid,13-02-2021,Debt consolidation,D3, 36 months,Source Verified,272.62,0.1558,7800,9663,14331
431215,511706,NJ,INDIVIDUAL,Dickman Business Brokers,D,09-08-2021,16-01-2021,12-08-2021,Fully Paid,12-09-2021,Debt consolidation,D3, 36 months,Source Verified,163.64,0.1531,4700,5891,14332
744331,942796,NY,INDIVIDUAL,JMP Securities,D,11-05-2021,15-05-2021,14-02-2021,Fully Paid,14-03-2021,Debt consolidation,D2, 36 months,Source Verified,527.29,0.1599,15000,18968,14333
803516,1009285,FL,INDIVIDUAL,BRMC,D,11-07-2021,16-04-2021,14-02-2021,Fully Paid,14-03-2021,Debt consolidation,D3, 36 months,Source Verified,354,0.1649,10000,12691,14334
554725,714521,NJ,INDIVIDUAL,Penguin Group USA Inc.,D,10-07-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,Debt consolidation,D1, 36 months,Source Verified,259.41,0.1484,7500,9339,14335
764577,965321,CA,INDIVIDUAL,westside children's center,D,11-05-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,Debt consolidation,D2, 36 months,Source Verified,114.25,0.1599,3250,4113,14336
986011,1209938,MI,INDIVIDUAL,agility health,D,11-10-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,Debt consolidation,D4, 36 months,Source Verified,359.43,0.1758,10000,13012,14337
790435,994570,AR,INDIVIDUAL,US Army,D,11-06-2021,16-03-2021,14-02-2021,Fully Paid,14-03-2021,Debt consolidation,D3, 36 months,Source Verified,354,0.1649,10000,12697,14338
795701,1000458,CA,INDIVIDUAL,Raytheon,D,11-06-2021,14-11-2021,12-02-2021,Fully Paid,12-03-2021,Debt consolidation,D3, 36 months,Source Verified,318.6,0.1649,9000,9808,14339
384488,415610,NH,INDIVIDUAL,Jancewicz and Son,D,09-03-2021,16-04-2021,12-04-2021,Fully Paid,12-05-2021,Debt consolidation,D5, 36 months,Source Verified,174.24,0.1537,5000,6272,14340
